ticket_id,order_id,created_date,category,channel,agent,first_response_hours,resolution_hours,sla_hours,sla_breached,sentiment,status
TKT000555,ORD003522,2025-06-15,where_is_my_order,email,Noor,29.5,51.1,48,False,neutral,closed
TKT000556,ORD003525,2025-04-06,cancel_order,email,Zehra,29.8,38.2,24,True,negative,closed
TKT000557,ORD003531,2025-01-12,product_question,chat,Aylin,12.5,28.6,48,False,neutral,open
TKT000558,ORD003538,2025-04-25,return_request,sms,Noor,18.8,60.5,48,False,negative,closed
TKT000559,ORD003543,2025-06-23,address_change,email,Layla,23.2,36.3,48,False,positive,closed
TKT000560,ORD003546,2025-04-05,where_is_my_order,email,Sara,28.6,54.2,48,False,neutral,closed
TKT000561,ORD003549,2025-01-27,cancel_order,email,Noor,17.8,21.6,24,False,neutral,pending
TKT000562,ORD003550,2025-06-18,return_request,social,Zehra,18.2,39.0,48,False,positive,closed
TKT000563,ORD003561,2025-05-14,cancel_order,social,Aylin,22.3,40.8,24,False,positive,closed
TKT000564,ORD003562,2025-04-08,where_is_my_order,chat,Noor,25.9,50.8,48,False,neutral,closed
TKT000565,ORD003566,2025-06-13,where_is_my_order,social,Layla,7.6,52.8,48,False,negative,closed
TKT000566,ORD003580,2025-01-18,where_is_my_order,chat,Aylin,29.6,61.3,48,False,positive,closed
TKT000567,ORD003586,2025-06-08,where_is_my_order,email,Sara,10.4,37.6,48,False,neutral,closed
TKT000568,ORD003595,2025-01-21,where_is_my_order,chat,Maya,13.3,42.7,48,False,positive,closed
TKT000569,ORD003596,2025-07-02,where_is_my_order,chat,Sara,25.0,58.2,48,False,negative,closed
TKT000570,ORD003599,2025-06-27,product_question,chat,Maya,16.2,46.7,48,False,neutral,open
TKT000571,ORD003602,2025-01-31,product_question,email,Sara,17.0,56.2,48,False,neutral,open
TKT000572,ORD003607,2025-02-04,where_is_my_order,chat,Zehra,29.2,42.3,48,False,neutral,closed
TKT000573,ORD003615,2025-04-22,where_is_my_order,email,Maya,29.0,49.6,48,False,neutral,closed
TKT000574,ORD003619,2025-03-13,cancel_order,chat,Zehra,8.3,36.6,24,False,positive,open
TKT000575,ORD003624,2025-06-09,damaged_item,sms,Maya,28.2,43.3,24,True,negative,pending
TKT000576,ORD003629,2025-05-07,where_is_my_order,email,Zehra,30.3,39.3,48,False,neutral,pending
TKT000577,ORD003634,2025-03-28,return_request,sms,Sara,32.9,47.7,48,False,positive,closed
TKT000578,ORD003638,2025-02-15,where_is_my_order,sms,Aylin,11.3,31.6,48,False,neutral,closed
TKT000579,ORD003646,2025-05-28,where_is_my_order,email,Maya,33.8,55.5,48,False,neutral,closed
TKT000580,ORD003647,2025-03-15,where_is_my_order,social,Zehra,34.2,37.7,48,False,neutral,closed
TKT000581,ORD003659,2025-06-15,cancel_order,email,Sara,32.5,62.1,24,True,negative,closed
TKT000582,ORD003661,2025-02-22,product_question,email,Noor,21.7,57.0,48,False,neutral,closed
TKT000583,ORD003664,2025-05-11,product_question,chat,Sara,16.1,37.4,48,False,neutral,closed
TKT000584,ORD003668,2025-02-01,where_is_my_order,email,Noor,21.8,25.9,48,False,negative,closed
TKT000585,ORD003673,2025-03-06,where_is_my_order,email,Zehra,12.2,33.3,48,False,positive,closed
TKT000586,ORD003676,2025-06-15,where_is_my_order,chat,Noor,26.1,65.4,48,False,negative,closed
TKT000587,ORD003690,2025-03-19,where_is_my_order,social,Maya,19.9,44.3,48,False,positive,closed
TKT000588,ORD003695,2025-06-01,where_is_my_order,chat,Maya,23.1,28.1,48,False,neutral,closed
TKT000589,ORD003696,2025-03-28,where_is_my_order,chat,Maya,10.5,31.2,48,False,neutral,closed
TKT000590,ORD003698,2025-01-14,where_is_my_order,email,Noor,23.4,62.3,48,False,positive,closed
TKT000591,ORD003700,2025-03-23,where_is_my_order,chat,Sara,36.2,45.3,48,False,neutral,closed
TKT000592,ORD003702,2025-03-01,return_request,email,Maya,52.2,96.7,48,True,negative,closed
TKT000593,ORD003706,2025-02-11,return_request,sms,Layla,30.5,58.4,48,False,positive,closed
TKT000594,ORD003712,2025-05-28,where_is_my_order,chat,Zehra,18.0,46.6,48,False,neutral,closed
TKT000595,ORD003714,2025-05-28,cancel_order,chat,Noor,26.6,65.2,24,True,negative,closed
TKT000596,ORD003719,2025-06-26,damaged_item,chat,Zehra,24.8,43.2,24,True,negative,closed
TKT000597,ORD003727,2025-06-30,where_is_my_order,email,Layla,31.6,48.9,48,False,negative,closed
TKT000598,ORD003733,2025-04-22,product_question,email,Sara,32.6,59.8,48,False,neutral,closed
TKT000599,ORD003734,2025-04-19,where_is_my_order,chat,Maya,19.6,51.9,48,False,neutral,closed
TKT000600,ORD003736,2025-07-08,where_is_my_order,sms,Layla,20.3,43.1,48,False,positive,closed
TKT000601,ORD003742,2025-02-18,damaged_item,chat,Noor,13.5,42.5,24,False,negative,closed
TKT000602,ORD003745,2025-01-26,where_is_my_order,chat,Aylin,13.5,39.6,48,False,neutral,closed
TKT000603,ORD003748,2025-06-17,where_is_my_order,email,Maya,19.4,44.8,48,False,negative,closed
TKT000604,ORD003754,2025-05-26,where_is_my_order,chat,Noor,36.9,67.0,48,False,positive,closed
TKT000605,ORD003756,2025-03-09,return_request,sms,Noor,30.5,54.6,48,False,positive,closed
TKT000606,ORD003768,2025-03-18,return_request,sms,Zehra,30.6,68.0,48,False,neutral,closed
TKT000607,ORD003776,2025-04-05,damaged_item,chat,Layla,8.5,23.0,24,False,negative,open
TKT000608,ORD003777,2025-05-19,return_request,chat,Sara,30.1,44.1,48,False,neutral,closed
TKT000609,ORD003790,2025-05-19,return_request,chat,Noor,14.2,35.5,48,False,neutral,closed
TKT000610,ORD003796,2025-05-05,product_question,social,Sara,20.7,65.3,48,False,neutral,closed
TKT000611,ORD003800,2025-02-26,product_question,sms,Maya,24.3,46.1,48,False,neutral,closed
TKT000612,ORD003802,2025-02-12,where_is_my_order,email,Sara,29.3,59.9,48,False,positive,closed
TKT000613,ORD003804,2025-02-16,where_is_my_order,chat,Aylin,27.3,45.8,48,False,negative,closed
TKT000614,ORD003808,2025-05-04,where_is_my_order,social,Zehra,24.3,42.8,48,False,negative,closed
TKT000615,ORD003811,2025-04-19,address_change,email,Maya,3.7,20.2,48,False,neutral,pending
TKT000616,ORD003818,2025-03-08,return_request,social,Aylin,12.3,40.1,48,False,positive,closed
TKT000617,ORD003825,2025-05-18,where_is_my_order,chat,Aylin,29.0,69.4,48,False,neutral,closed
TKT000618,ORD003826,2025-04-20,cancel_order,email,Zehra,29.1,56.8,24,True,negative,closed
TKT000619,ORD003829,2025-06-27,product_question,chat,Zehra,38.1,68.3,48,False,neutral,closed
TKT000620,ORD003835,2025-03-01,where_is_my_order,social,Zehra,17.2,21.2,48,False,positive,closed
TKT000621,ORD003841,2025-05-18,damaged_item,chat,Aylin,13.0,42.5,24,False,negative,closed
TKT000622,ORD003844,2025-04-26,where_is_my_order,chat,Maya,19.5,38.7,48,False,positive,closed
TKT000623,ORD003849,2025-02-19,damaged_item,email,Layla,21.5,38.0,24,False,negative,closed
TKT000624,ORD003856,2025-02-18,where_is_my_order,social,Layla,5.7,12.0,48,False,positive,closed
TKT000625,ORD003864,2025-03-18,return_request,social,Sara,12.7,23.1,48,False,positive,pending
TKT000626,ORD003870,2025-03-30,where_is_my_order,social,Sara,17.5,63.4,48,False,positive,closed
TKT000627,ORD003880,2025-03-30,where_is_my_order,sms,Maya,17.7,47.9,48,False,negative,closed
TKT000628,ORD003881,2025-05-17,return_request,chat,Maya,27.1,49.3,48,False,positive,closed
TKT000629,ORD003893,2025-04-11,where_is_my_order,email,Maya,11.2,34.9,48,False,positive,closed
TKT000630,ORD003894,2025-04-14,where_is_my_order,email,Layla,8.3,30.6,48,False,neutral,closed
TKT000631,ORD003900,2025-02-12,damaged_item,sms,Maya,14.1,32.1,24,False,negative,closed
TKT000632,ORD003902,2025-06-06,where_is_my_order,chat,Zehra,18.6,46.8,48,False,positive,closed
TKT000633,ORD003916,2025-03-07,where_is_my_order,social,Sara,25.5,38.6,48,False,negative,closed
TKT000634,ORD003919,2025-05-08,product_question,social,Zehra,48.7,58.6,48,True,negative,closed
TKT000635,ORD003920,2025-03-24,product_question,email,Zehra,40.5,46.9,48,False,neutral,open
TKT000636,ORD003923,2025-03-10,where_is_my_order,chat,Aylin,20.7,48.4,48,False,positive,closed
TKT000637,ORD003926,2025-04-18,where_is_my_order,email,Zehra,17.8,29.6,48,False,negative,closed
TKT000638,ORD003932,2025-04-23,where_is_my_order,sms,Noor,35.3,70.3,48,False,neutral,closed
TKT000639,ORD003936,2025-03-05,damaged_item,email,Layla,27.2,57.0,24,True,negative,closed
TKT000640,ORD003942,2025-02-08,where_is_my_order,chat,Maya,15.7,37.3,48,False,negative,pending
TKT000641,ORD003950,2025-03-06,return_request,sms,Aylin,10.6,53.9,48,False,positive,closed
TKT000642,ORD003958,2025-07-03,where_is_my_order,chat,Zehra,14.8,39.0,48,False,positive,closed
TKT000643,ORD003963,2025-05-14,where_is_my_order,email,Maya,23.4,45.6,48,False,neutral,closed
TKT000644,ORD003972,2025-01-31,where_is_my_order,email,Noor,1.0,41.6,48,False,neutral,closed
TKT000645,ORD003978,2025-02-03,return_request,email,Maya,31.8,57.9,48,False,neutral,closed
TKT000646,ORD003979,2025-04-08,damaged_item,chat,Layla,20.7,45.6,24,False,negative,closed
TKT000647,ORD003987,2025-02-24,where_is_my_order,social,Aylin,30.3,67.6,48,False,positive,closed
TKT000648,ORD003994,2025-03-13,cancel_order,chat,Zehra,21.6,26.1,24,False,positive,closed
TKT000649,ORD003999,2025-03-09,product_question,email,Aylin,10.6,27.0,48,False,neutral,open
TKT000650,ORD004003,2025-06-09,damaged_item,email,Layla,18.1,39.6,24,False,negative,closed
TKT000651,ORD004007,2025-04-10,where_is_my_order,chat,Zehra,34.0,55.8,48,False,negative,closed
TKT000652,ORD004008,2025-02-10,where_is_my_order,email,Maya,33.0,58.9,48,False,negative,closed
TKT000653,ORD004016,2025-04-18,where_is_my_order,email,Layla,18.1,44.6,48,False,neutral,closed
TKT000654,ORD004025,2025-06-03,where_is_my_order,sms,Zehra,35.9,61.6,48,False,positive,closed
TKT000655,ORD004027,2025-05-06,address_change,email,Layla,11.6,41.5,48,False,neutral,closed
TKT000656,ORD004028,2025-05-13,where_is_my_order,chat,Aylin,17.6,45.0,48,False,neutral,closed
TKT000657,ORD004034,2025-04-14,return_request,chat,Sara,21.5,23.8,48,False,positive,closed
TKT000658,ORD004036,2025-03-25,where_is_my_order,social,Noor,42.3,84.4,48,False,negative,closed
TKT000659,ORD004043,2025-02-03,address_change,sms,Sara,14.6,70.4,48,False,neutral,closed
TKT000660,ORD004053,2025-04-12,return_request,social,Maya,34.6,69.2,48,False,neutral,closed
TKT000661,ORD004057,2025-03-09,where_is_my_order,email,Maya,14.0,44.1,48,False,positive,closed
TKT000662,ORD004060,2025-06-03,where_is_my_order,email,Sara,39.6,83.3,48,False,neutral,open
TKT000663,ORD004061,2025-07-01,cancel_order,email,Sara,22.3,41.8,24,False,positive,closed
TKT000664,ORD004062,2025-05-13,product_question,email,Sara,12.7,37.1,48,False,neutral,closed
TKT000665,ORD004067,2025-03-02,product_question,chat,Zehra,23.1,71.1,48,False,neutral,closed
TKT000666,ORD004072,2025-05-06,cancel_order,email,Aylin,6.4,31.8,24,False,neutral,closed
TKT000667,ORD004076,2025-03-25,where_is_my_order,chat,Maya,13.1,28.7,48,False,negative,closed
TKT000668,ORD004091,2025-01-31,where_is_my_order,email,Noor,13.5,41.8,48,False,positive,closed
TKT000669,ORD004092,2025-05-28,where_is_my_order,chat,Zehra,18.4,40.9,48,False,positive,closed
TKT000670,ORD004097,2025-04-23,where_is_my_order,social,Noor,13.3,38.2,48,False,positive,closed
TKT000671,ORD004098,2025-05-02,return_request,chat,Sara,18.3,33.6,48,False,positive,closed
TKT000672,ORD004101,2025-03-07,where_is_my_order,email,Sara,15.9,17.9,48,False,neutral,closed
TKT000673,ORD004108,2025-05-20,where_is_my_order,email,Layla,33.4,52.0,48,False,positive,open
TKT000674,ORD004118,2025-06-16,where_is_my_order,email,Noor,19.3,31.7,48,False,positive,closed
TKT000675,ORD004121,2025-06-30,where_is_my_order,email,Layla,16.3,36.2,48,False,positive,closed
TKT000676,ORD004126,2025-02-10,return_request,chat,Maya,17.3,32.3,48,False,neutral,open
TKT000677,ORD004134,2025-04-05,product_question,email,Aylin,37.0,79.3,48,False,neutral,closed
TKT000678,ORD004139,2025-05-24,cancel_order,sms,Noor,12.1,49.1,24,False,negative,closed
TKT000679,ORD004140,2025-05-31,where_is_my_order,social,Zehra,21.9,33.9,48,False,positive,closed
TKT000680,ORD004143,2025-01-17,where_is_my_order,email,Aylin,1.0,50.8,48,False,positive,closed
TKT000681,ORD004147,2025-01-13,return_request,email,Sara,24.8,49.8,48,False,neutral,closed
TKT000682,ORD004151,2025-02-23,return_request,email,Aylin,29.3,62.2,48,False,positive,pending
TKT000683,ORD004152,2025-04-16,return_request,sms,Sara,31.8,75.0,48,False,neutral,closed
TKT000684,ORD004154,2025-03-29,damaged_item,email,Sara,14.0,42.4,24,False,negative,closed
TKT000685,ORD004156,2025-01-06,where_is_my_order,email,Noor,15.7,49.0,48,False,neutral,closed
TKT000686,ORD004157,2025-06-27,where_is_my_order,chat,Aylin,23.3,63.4,48,False,positive,closed
TKT000687,ORD004163,2025-06-10,damaged_item,chat,Noor,1.0,17.3,24,False,negative,closed
TKT000688,ORD004177,2025-04-25,product_question,chat,Aylin,33.9,53.5,48,False,neutral,closed
TKT000689,ORD004179,2025-05-11,where_is_my_order,chat,Layla,11.1,48.1,48,False,negative,open
TKT000690,ORD004187,2025-01-25,where_is_my_order,social,Aylin,34.5,58.0,48,False,neutral,closed
TKT000691,ORD004188,2025-01-30,product_question,email,Aylin,31.5,67.5,48,False,neutral,closed
TKT000692,ORD004195,2025-03-08,where_is_my_order,chat,Noor,31.1,56.4,48,False,negative,closed
TKT000693,ORD004196,2025-04-16,where_is_my_order,chat,Zehra,12.3,26.9,48,False,neutral,closed
TKT000694,ORD004198,2025-06-24,product_question,social,Layla,38.2,51.0,48,False,neutral,closed
TKT000695,ORD004200,2025-01-24,return_request,email,Noor,33.9,62.5,48,False,positive,closed
TKT000696,ORD004212,2025-03-11,damaged_item,social,Noor,17.9,31.4,24,False,negative,closed
TKT000697,ORD004232,2025-01-13,where_is_my_order,email,Layla,49.3,81.2,48,True,negative,closed
TKT000698,ORD004234,2025-06-01,return_request,email,Layla,19.2,33.9,48,False,positive,closed
TKT000699,ORD004236,2025-02-13,where_is_my_order,email,Aylin,31.6,46.2,48,False,neutral,closed
TKT000700,ORD004240,2025-05-13,address_change,email,Layla,11.9,54.9,48,False,positive,closed
TKT000701,ORD004250,2025-06-01,address_change,social,Sara,25.4,51.4,48,False,positive,closed
TKT000702,ORD004268,2025-06-09,address_change,chat,Layla,14.0,44.4,48,False,positive,closed
TKT000703,ORD004269,2025-06-02,where_is_my_order,email,Noor,21.1,26.2,48,False,positive,closed
TKT000704,ORD004270,2025-06-01,return_request,chat,Noor,40.3,66.7,48,False,neutral,closed
TKT000705,ORD004282,2025-03-17,where_is_my_order,email,Layla,32.9,45.5,48,False,positive,closed
TKT000706,ORD004285,2025-06-20,where_is_my_order,sms,Aylin,13.2,53.7,48,False,positive,closed
TKT000707,ORD004288,2025-02-18,where_is_my_order,email,Zehra,1.5,20.6,48,False,positive,closed
TKT000708,ORD004293,2025-01-26,return_request,sms,Zehra,25.2,64.1,48,False,positive,closed
TKT000709,ORD004337,2025-01-14,damaged_item,email,Zehra,31.6,63.9,24,True,negative,closed
TKT000710,ORD004340,2025-06-04,damaged_item,email,Layla,19.9,49.5,24,False,negative,closed
TKT000711,ORD004349,2025-04-12,product_question,chat,Sara,12.3,37.1,48,False,neutral,closed
TKT000712,ORD004359,2025-04-08,where_is_my_order,email,Aylin,11.0,32.8,48,False,positive,closed
TKT000713,ORD004360,2025-05-26,product_question,email,Aylin,40.8,67.7,48,False,neutral,closed
TKT000714,ORD004364,2025-07-03,where_is_my_order,chat,Layla,23.6,63.4,48,False,neutral,closed
TKT000715,ORD004365,2025-05-26,return_request,social,Aylin,14.7,19.7,48,False,positive,closed
TKT000716,ORD004367,2025-04-06,return_request,email,Zehra,29.6,44.9,48,False,positive,closed
TKT000717,ORD004368,2025-04-22,cancel_order,chat,Aylin,23.8,30.9,24,False,negative,closed
TKT000718,ORD004370,2025-04-01,where_is_my_order,email,Aylin,26.8,65.5,48,False,neutral,closed
TKT000719,ORD004374,2025-02-06,where_is_my_order,social,Zehra,49.6,81.1,48,True,negative,closed
TKT000720,ORD004376,2025-02-10,where_is_my_order,chat,Maya,27.1,51.0,48,False,neutral,closed
TKT000721,ORD004385,2025-06-12,return_request,sms,Noor,16.1,46.5,48,False,positive,closed
TKT000722,ORD004387,2025-03-13,damaged_item,chat,Sara,23.5,56.2,24,False,negative,closed
TKT000723,ORD004394,2025-05-09,return_request,chat,Noor,7.0,43.7,48,False,neutral,closed
TKT000724,ORD004404,2025-03-04,damaged_item,chat,Layla,22.2,39.4,24,False,negative,closed
TKT000725,ORD004406,2025-04-23,where_is_my_order,chat,Layla,20.1,42.3,48,False,negative,closed
TKT000726,ORD004421,2025-03-12,where_is_my_order,email,Aylin,9.1,22.2,48,False,neutral,closed
TKT000727,ORD004429,2025-02-23,damaged_item,sms,Zehra,25.9,49.4,24,True,negative,closed
TKT000728,ORD004432,2025-06-19,return_request,chat,Maya,32.2,60.8,48,False,neutral,closed
TKT000729,ORD004434,2025-03-13,return_request,social,Maya,13.9,30.2,48,False,neutral,closed
TKT000730,ORD004454,2025-05-14,return_request,email,Sara,1.6,32.9,48,False,neutral,closed
TKT000731,ORD004458,2025-04-22,where_is_my_order,social,Layla,20.2,26.4,48,False,positive,closed
TKT000732,ORD004460,2025-06-07,return_request,social,Noor,37.2,52.5,48,False,neutral,closed
TKT000733,ORD004466,2025-02-05,return_request,email,Maya,33.6,35.6,48,False,neutral,closed
TKT000734,ORD004481,2025-04-06,return_request,email,Sara,19.3,34.1,48,False,positive,closed
TKT000735,ORD004486,2025-03-06,return_request,social,Sara,18.5,43.0,48,False,neutral,closed
TKT000736,ORD004499,2025-06-14,product_question,email,Layla,29.6,39.1,48,False,neutral,open
TKT000737,ORD004501,2025-01-05,product_question,social,Aylin,27.1,51.3,48,False,neutral,closed
TKT000738,ORD004511,2025-04-30,address_change,chat,Aylin,11.9,45.5,48,False,neutral,closed
TKT000739,ORD004513,2025-06-21,where_is_my_order,email,Maya,35.7,93.1,48,False,negative,closed
TKT000740,ORD004536,2025-01-21,return_request,social,Layla,13.1,61.1,48,False,negative,closed
TKT000741,ORD004537,2025-05-11,product_question,email,Aylin,37.3,64.9,48,False,neutral,closed
TKT000742,ORD004546,2025-02-26,where_is_my_order,chat,Zehra,29.9,47.8,48,False,positive,closed
TKT000743,ORD004564,2025-06-11,return_request,sms,Sara,20.4,59.0,48,False,negative,pending
TKT000744,ORD004566,2025-05-10,damaged_item,email,Layla,21.2,60.1,24,False,negative,closed
TKT000745,ORD004567,2025-05-27,cancel_order,email,Layla,32.3,67.6,24,True,negative,closed
TKT000746,ORD004569,2025-04-19,product_question,email,Zehra,17.9,44.5,48,False,neutral,closed
TKT000747,ORD004574,2025-03-22,return_request,chat,Aylin,20.1,66.5,48,False,neutral,closed
TKT000748,ORD004575,2025-06-16,where_is_my_order,chat,Maya,10.4,14.5,48,False,neutral,open
TKT000749,ORD004580,2025-01-25,where_is_my_order,email,Noor,13.8,15.8,48,False,positive,closed
TKT000750,ORD004588,2025-06-25,damaged_item,email,Maya,15.5,33.8,24,False,negative,open
TKT000751,ORD004598,2025-02-10,where_is_my_order,email,Maya,15.1,26.5,48,False,positive,pending
TKT000752,ORD004599,2025-03-11,return_request,email,Zehra,25.6,64.7,48,False,positive,closed
TKT000753,ORD004602,2025-06-20,where_is_my_order,social,Zehra,9.3,66.5,48,False,positive,closed
TKT000754,ORD004607,2025-06-17,where_is_my_order,chat,Zehra,28.6,65.7,48,False,neutral,closed
TKT000755,ORD004625,2025-01-26,where_is_my_order,chat,Layla,27.7,62.8,48,False,positive,closed
TKT000756,ORD004626,2025-04-30,return_request,chat,Noor,44.6,60.4,48,False,positive,open
TKT000757,ORD004636,2025-01-21,where_is_my_order,social,Layla,19.2,37.5,48,False,negative,closed
TKT000758,ORD004639,2025-02-09,where_is_my_order,chat,Layla,22.6,49.7,48,False,positive,closed
TKT000759,ORD004650,2025-03-31,damaged_item,social,Aylin,16.4,37.4,24,False,negative,closed
TKT000760,ORD004654,2025-01-27,address_change,chat,Maya,19.4,38.6,48,False,neutral,closed
TKT000761,ORD004667,2025-06-05,damaged_item,email,Aylin,23.2,50.5,24,False,negative,closed
TKT000762,ORD004673,2025-01-18,cancel_order,chat,Maya,27.4,29.4,24,True,negative,closed
TKT000763,ORD004681,2025-06-29,return_request,email,Sara,40.0,77.6,48,False,negative,closed
TKT000764,ORD004683,2025-06-03,cancel_order,email,Layla,32.2,58.9,24,True,negative,closed
TKT000765,ORD004688,2025-04-04,damaged_item,sms,Zehra,16.7,40.3,24,False,negative,closed
TKT000766,ORD004690,2025-05-21,return_request,chat,Noor,19.1,51.7,48,False,neutral,closed
TKT000767,ORD004703,2025-03-14,address_change,chat,Maya,12.8,66.3,48,False,positive,closed
TKT000768,ORD004708,2025-03-25,where_is_my_order,chat,Maya,25.6,44.8,48,False,neutral,closed
TKT000769,ORD004714,2025-06-23,product_question,social,Layla,29.7,47.3,48,False,neutral,closed
TKT000770,ORD004715,2025-04-20,where_is_my_order,email,Sara,32.1,63.2,48,False,positive,closed
TKT000771,ORD004716,2025-02-11,where_is_my_order,email,Maya,34.3,61.5,48,False,positive,closed
TKT000772,ORD004723,2025-02-28,address_change,social,Aylin,15.1,20.0,48,False,neutral,closed
TKT000773,ORD004730,2025-03-28,damaged_item,chat,Maya,15.3,72.6,24,False,negative,closed
TKT000774,ORD004738,2025-01-21,where_is_my_order,chat,Maya,30.5,65.3,48,False,neutral,closed
TKT000775,ORD004742,2025-02-26,damaged_item,email,Sara,25.0,35.4,24,True,negative,closed
TKT000776,ORD004764,2025-04-11,where_is_my_order,social,Noor,17.9,26.4,48,False,positive,closed
TKT000777,ORD004769,2025-02-21,return_request,chat,Zehra,9.9,46.8,48,False,neutral,closed
TKT000778,ORD004776,2025-01-20,where_is_my_order,sms,Noor,26.0,40.0,48,False,negative,closed
TKT000779,ORD004781,2025-03-08,address_change,chat,Aylin,24.0,56.0,48,False,positive,closed
TKT000780,ORD004783,2025-06-19,where_is_my_order,chat,Maya,29.9,42.1,48,False,positive,closed
TKT000781,ORD004793,2025-02-26,where_is_my_order,email,Zehra,13.0,36.9,48,False,positive,closed
TKT000782,ORD004812,2025-05-15,return_request,chat,Noor,27.0,46.1,48,False,positive,closed
TKT000783,ORD004825,2025-03-26,where_is_my_order,email,Noor,23.6,52.8,48,False,negative,closed
TKT000784,ORD004827,2025-02-13,where_is_my_order,chat,Maya,33.8,80.3,48,False,negative,closed
TKT000785,ORD004840,2025-02-07,cancel_order,chat,Aylin,38.9,45.6,24,True,negative,open
TKT000786,ORD004857,2025-04-03,where_is_my_order,email,Sara,18.3,37.1,48,False,neutral,closed
TKT000787,ORD004868,2025-02-20,return_request,email,Sara,17.2,19.2,48,False,neutral,open
TKT000788,ORD004870,2025-05-07,cancel_order,social,Sara,14.0,51.4,24,False,neutral,closed
TKT000789,ORD004880,2025-03-13,where_is_my_order,email,Aylin,25.4,41.2,48,False,positive,closed
TKT000790,ORD004888,2025-05-19,return_request,chat,Maya,24.9,58.0,48,False,negative,closed
TKT000791,ORD004892,2025-03-04,return_request,social,Noor,24.9,42.9,48,False,neutral,open
TKT000792,ORD004898,2025-04-11,cancel_order,chat,Noor,22.0,55.9,24,False,neutral,closed
TKT000793,ORD004904,2025-06-15,where_is_my_order,chat,Layla,33.0,65.6,48,False,positive,closed
TKT000794,ORD004911,2025-02-04,where_is_my_order,email,Layla,26.2,38.9,48,False,negative,closed
TKT000795,ORD004913,2025-03-24,where_is_my_order,chat,Aylin,25.3,27.3,48,False,neutral,closed
TKT000796,ORD004930,2025-03-03,product_question,social,Layla,30.3,71.4,48,False,neutral,closed
TKT000797,ORD004931,2025-05-28,address_change,chat,Aylin,27.4,38.8,48,False,positive,closed
TKT000798,ORD004937,2025-03-16,return_request,chat,Layla,21.9,44.9,48,False,neutral,closed
TKT000799,ORD004943,2025-04-24,where_is_my_order,chat,Sara,18.6,73.0,48,False,negative,closed
TKT000800,ORD004977,2025-04-05,damaged_item,social,Noor,29.0,40.3,24,True,negative,closed
TKT000801,ORD004988,2025-02-14,where_is_my_order,social,Layla,10.9,25.4,48,False,neutral,open
TKT000802,ORD005002,2025-05-10,return_request,email,Aylin,31.6,33.6,48,False,neutral,closed
TKT000803,ORD005012,2025-04-17,where_is_my_order,email,Zehra,43.4,77.0,48,False,neutral,closed
TKT000804,ORD005013,2025-02-14,where_is_my_order,chat,Zehra,20.6,55.5,48,False,negative,closed
TKT000805,ORD005018,2025-04-01,where_is_my_order,chat,Zehra,11.7,43.2,48,False,positive,closed
TKT000806,ORD005024,2025-05-04,where_is_my_order,social,Sara,24.7,76.1,48,False,positive,closed
TKT000807,ORD005041,2025-02-21,product_question,chat,Sara,11.2,44.4,48,False,neutral,closed
TKT000808,ORD005042,2025-02-05,damaged_item,sms,Sara,30.2,59.1,24,True,negative,closed
TKT000809,ORD005044,2025-03-17,address_change,email,Aylin,17.5,51.0,48,False,positive,closed
TKT000810,ORD005059,2025-04-30,where_is_my_order,social,Noor,24.0,63.3,48,False,negative,closed
TKT000811,ORD005068,2025-03-12,return_request,chat,Zehra,29.9,61.7,48,False,positive,closed
TKT000812,ORD005069,2025-03-03,return_request,email,Layla,28.2,79.7,48,False,neutral,closed
TKT000813,ORD005076,2025-02-18,damaged_item,email,Zehra,35.6,64.4,24,True,negative,closed
TKT000814,ORD005077,2025-04-09,where_is_my_order,chat,Aylin,37.0,77.6,48,False,positive,pending
TKT000815,ORD005087,2025-06-07,address_change,email,Maya,15.2,43.5,48,False,neutral,closed
TKT000816,ORD005088,2025-03-25,return_request,sms,Zehra,20.5,42.9,48,False,positive,closed
TKT000817,ORD005096,2025-04-21,where_is_my_order,chat,Maya,38.7,63.6,48,False,neutral,closed
TKT000818,ORD005105,2025-06-07,where_is_my_order,email,Aylin,11.8,21.3,48,False,negative,closed
TKT000819,ORD005124,2025-04-16,damaged_item,sms,Noor,20.3,49.0,24,False,negative,closed
TKT000820,ORD005126,2025-01-10,return_request,email,Aylin,28.1,47.2,48,False,positive,closed
TKT000821,ORD005132,2025-02-07,where_is_my_order,social,Noor,36.7,66.1,48,False,negative,closed
TKT000822,ORD005141,2025-04-30,return_request,chat,Noor,6.5,45.0,48,False,neutral,closed
TKT000823,ORD005142,2025-04-19,return_request,chat,Aylin,19.3,21.3,48,False,neutral,closed
TKT000824,ORD005147,2025-06-16,return_request,social,Layla,33.7,53.0,48,False,negative,open
TKT000825,ORD005150,2025-03-03,return_request,chat,Maya,20.8,22.8,48,False,positive,closed
TKT000826,ORD005167,2025-03-21,product_question,email,Maya,19.1,58.6,48,False,neutral,closed
TKT000827,ORD005170,2025-03-12,damaged_item,chat,Layla,29.9,61.9,24,True,negative,closed
TKT000828,ORD005178,2025-01-08,product_question,social,Sara,19.8,32.1,48,False,neutral,closed
TKT000829,ORD005184,2025-05-17,return_request,email,Layla,35.1,82.4,48,False,neutral,open
TKT000830,ORD005188,2025-04-10,where_is_my_order,chat,Aylin,26.1,61.8,48,False,neutral,closed
TKT000831,ORD005201,2025-03-02,address_change,email,Noor,23.8,43.0,48,False,positive,pending
