member_id,event_type,days_ago
M0210,app_session,36
M0210,app_session,59
M0210,app_session,21
M0210,app_session,54
M0210,app_session,37
M0210,benefit_view,88
M0210,benefit_view,66
M0210,benefit_view,18
M0210,benefit_view,59
M0210,appointment,11
M0210,support_ticket,14
M0210,support_ticket,23
M0211,app_session,20
M0211,app_session,15
M0211,app_session,11
M0211,app_session,14
M0211,app_session,90
M0211,app_session,57
M0211,app_session,81
M0211,app_session,46
M0211,app_session,10
M0211,app_session,67
M0211,app_session,90
M0211,app_session,49
M0211,app_session,65
M0211,app_session,78
M0211,benefit_view,70
M0211,support_ticket,72
M0212,app_session,80
M0212,app_session,23
M0212,app_session,15
M0212,app_session,16
M0212,app_session,25
M0212,app_session,0
M0212,app_session,79
M0212,app_session,32
M0212,app_session,1
M0212,benefit_view,63
M0212,benefit_view,69
M0212,benefit_view,0
M0212,appointment,30
M0212,support_ticket,84
M0213,app_session,7
M0213,app_session,83
M0213,app_session,44
M0213,app_session,4
M0213,app_session,18
M0213,appointment,38
M0213,appointment,42
M0214,app_session,74
M0214,app_session,46
M0214,app_session,4
M0214,app_session,11
M0214,app_session,38
M0214,app_session,41
M0214,benefit_view,8
M0214,benefit_view,54
M0214,support_ticket,17
M0215,app_session,88
M0215,app_session,77
M0215,app_session,90
M0215,app_session,36
M0215,app_session,54
M0215,app_session,77
M0215,app_session,40
M0215,app_session,33
M0215,app_session,67
M0215,benefit_view,45
M0215,benefit_view,16
M0215,benefit_view,78
M0215,benefit_view,72
M0215,appointment,80
M0215,appointment,63
M0216,app_session,53
M0216,app_session,52
M0216,app_session,5
M0216,app_session,42
M0216,app_session,44
M0216,app_session,71
M0216,app_session,81
M0216,app_session,27
M0216,app_session,1
M0216,app_session,81
M0216,app_session,25
M0216,app_session,88
M0216,benefit_view,8
M0216,benefit_view,39
M0216,appointment,70
M0216,appointment,41
M0217,app_session,82
M0217,app_session,17
M0217,app_session,61
M0217,app_session,19
M0217,app_session,80
M0217,app_session,58
M0217,app_session,68
M0217,app_session,42
M0217,benefit_view,7
M0217,benefit_view,66
M0217,benefit_view,38
M0217,appointment,86
M0217,appointment,40
M0218,app_session,48
M0218,app_session,80
M0218,app_session,68
M0218,app_session,21
M0218,app_session,73
M0218,app_session,77
M0218,app_session,49
M0218,app_session,23
M0218,benefit_view,39
M0218,benefit_view,90
M0218,benefit_view,40
M0218,benefit_view,90
M0218,appointment,52
M0218,support_ticket,30
M0218,support_ticket,47
M0219,app_session,24
M0219,app_session,43
M0219,app_session,61
M0219,app_session,67
M0219,app_session,39
M0219,app_session,41
M0219,app_session,18
M0219,app_session,12
M0219,app_session,66
M0219,app_session,86
M0219,app_session,16
M0219,app_session,26
M0219,app_session,4
M0219,app_session,58
M0219,app_session,49
M0219,benefit_view,14
M0219,benefit_view,0
M0219,benefit_view,39
M0219,benefit_view,5
M0219,benefit_view,87
M0220,app_session,36
M0220,app_session,35
M0220,app_session,68
M0220,app_session,40
M0220,app_session,56
M0220,app_session,85
M0220,app_session,15
M0220,app_session,34
M0220,app_session,19
M0220,app_session,20
M0220,app_session,35
M0220,app_session,14
M0220,app_session,1
M0220,app_session,79
M0220,benefit_view,13
M0220,benefit_view,26
M0220,benefit_view,69
M0220,benefit_view,44
M0220,appointment,34
M0221,app_session,54
M0221,app_session,50
M0221,app_session,22
M0221,app_session,90
M0221,app_session,76
M0221,app_session,75
M0221,app_session,80
M0221,app_session,88
M0221,app_session,89
M0221,app_session,57
M0221,app_session,78
M0221,app_session,45
M0221,app_session,39
M0221,benefit_view,85
M0221,benefit_view,68
M0221,appointment,72
M0222,app_session,46
M0222,app_session,50
M0222,app_session,23
M0222,app_session,89
M0222,app_session,85
M0222,benefit_view,58
M0222,benefit_view,62
M0222,support_ticket,44
M0223,app_session,38
M0223,app_session,68
M0223,app_session,59
M0223,app_session,51
M0223,app_session,75
M0223,benefit_view,79
M0223,benefit_view,31
M0223,benefit_view,70
M0223,appointment,49
M0224,app_session,73
M0224,app_session,62
M0224,app_session,14
M0224,app_session,75
M0224,app_session,76
M0224,app_session,59
M0224,app_session,41
M0224,app_session,71
M0224,app_session,12
M0224,app_session,56
M0224,app_session,22
M0224,app_session,39
M0224,app_session,51
M0224,app_session,8
M0224,benefit_view,87
M0224,benefit_view,76
M0224,benefit_view,48
M0224,benefit_view,41
M0224,appointment,84
M0224,appointment,7
M0225,app_session,38
M0225,app_session,55
M0225,app_session,44
M0225,app_session,11
M0225,app_session,74
M0225,appointment,16
M0225,support_ticket,47
M0226,app_session,80
M0226,app_session,40
M0226,app_session,48
M0226,app_session,51
M0226,app_session,48
M0226,app_session,55
M0226,app_session,69
M0226,app_session,27
M0226,app_session,84
M0226,app_session,22
M0226,benefit_view,24
M0226,benefit_view,71
M0226,benefit_view,49
M0226,appointment,19
M0227,app_session,89
M0227,app_session,77
M0227,app_session,54
M0227,app_session,79
M0227,app_session,23
M0227,app_session,58
M0227,app_session,65
M0227,app_session,54
M0227,app_session,70
M0227,app_session,57
M0227,app_session,49
M0227,app_session,45
M0227,app_session,28
M0227,app_session,23
M0227,app_session,54
M0227,benefit_view,73
M0227,benefit_view,63
M0227,benefit_view,30
M0227,benefit_view,64
M0227,appointment,69
M0228,app_session,59
M0228,app_session,66
M0228,app_session,10
M0228,app_session,66
M0228,app_session,78
M0228,app_session,11
M0228,app_session,31
M0228,app_session,60
M0228,app_session,80
M0228,app_session,84
M0228,app_session,85
M0228,app_session,9
M0228,app_session,87
M0228,app_session,81
M0228,app_session,69
M0228,app_session,74
M0228,app_session,39
M0228,benefit_view,43
M0228,benefit_view,68
M0228,benefit_view,1
M0228,benefit_view,60
M0228,appointment,60
M0228,appointment,73
M0228,support_ticket,53
M0229,app_session,84
M0229,app_session,37
M0229,app_session,79
M0229,app_session,3
M0229,app_session,36
M0229,app_session,62
M0229,app_session,10
M0229,app_session,16
M0229,app_session,64
M0229,app_session,9
M0229,app_session,35
M0229,app_session,32
M0229,app_session,16
M0229,app_session,78
M0229,app_session,35
M0229,app_session,35
M0229,benefit_view,14
M0229,benefit_view,77
M0229,appointment,19
M0229,appointment,84
M0229,support_ticket,22
M0230,app_session,52
M0230,app_session,49
M0230,app_session,30
M0230,app_session,84
M0230,app_session,56
M0230,benefit_view,21
M0230,benefit_view,26
M0230,benefit_view,73
M0230,benefit_view,44
M0230,benefit_view,6
M0230,appointment,14
M0231,app_session,36
M0231,app_session,57
M0231,app_session,48
M0231,app_session,86
M0231,app_session,40
M0231,app_session,67
M0231,app_session,87
M0231,app_session,5
M0231,app_session,12
M0231,app_session,68
M0231,app_session,81
M0231,app_session,45
M0231,app_session,55
M0231,app_session,78
M0231,app_session,83
M0231,app_session,34
M0231,app_session,42
M0231,app_session,34
M0231,app_session,34
M0231,appointment,50
M0231,appointment,59
M0232,app_session,67
M0232,app_session,13
M0232,app_session,87
M0232,app_session,57
M0232,app_session,44
M0232,benefit_view,36
M0233,app_session,84
M0233,app_session,82
M0233,app_session,72
M0233,app_session,23
M0233,app_session,14
M0233,app_session,89
M0233,app_session,23
M0233,app_session,32
M0233,app_session,37
M0233,app_session,59
M0233,app_session,84
M0233,appointment,54
M0233,support_ticket,41
M0234,app_session,56
M0234,app_session,8
M0234,app_session,62
M0234,app_session,25
M0234,app_session,78
M0234,app_session,50
M0234,benefit_view,62
M0235,app_session,0
M0235,app_session,4
M0235,app_session,85
M0235,app_session,49
M0235,app_session,34
M0235,app_session,19
M0235,app_session,89
M0235,app_session,42
M0235,app_session,50
M0235,app_session,73
M0235,appointment,61
M0235,support_ticket,8
M0236,app_session,38
M0236,app_session,51
M0236,app_session,7
M0236,app_session,80
M0236,app_session,82
M0236,app_session,11
M0236,app_session,46
M0236,app_session,68
M0236,app_session,43
M0236,app_session,10
M0236,benefit_view,82
M0236,benefit_view,25
M0236,benefit_view,22
M0236,support_ticket,24
M0237,app_session,62
M0237,app_session,49
M0237,app_session,8
M0237,app_session,69
M0237,app_session,82
M0237,app_session,39
M0237,app_session,63
M0237,benefit_view,2
M0237,benefit_view,4
M0237,benefit_view,43
M0237,benefit_view,7
M0237,appointment,5
M0237,appointment,51
M0238,app_session,83
M0238,app_session,2
M0238,app_session,60
M0238,app_session,79
M0238,app_session,5
M0238,app_session,31
M0238,app_session,89
M0238,app_session,83
M0238,app_session,16
M0238,app_session,1
M0238,benefit_view,6
M0239,benefit_view,15
M0239,benefit_view,87
M0239,benefit_view,73
M0240,app_session,5
M0240,app_session,17
M0240,app_session,12
M0240,app_session,80
M0240,app_session,78
M0240,app_session,48
M0240,app_session,20
M0240,app_session,2
M0240,app_session,62
M0240,support_ticket,83
M0241,app_session,88
M0241,app_session,4
M0241,app_session,76
M0241,app_session,23
M0241,app_session,63
M0241,app_session,78
M0241,app_session,11
M0241,app_session,80
M0241,app_session,38
M0241,app_session,44
M0241,benefit_view,71
M0241,benefit_view,30
M0241,benefit_view,24
M0241,appointment,12
M0241,appointment,79
M0242,app_session,22
M0242,benefit_view,5
M0242,appointment,46
M0242,appointment,36
M0243,app_session,30
M0243,app_session,56
M0243,app_session,75
M0243,app_session,74
M0243,app_session,41
M0243,app_session,53
M0243,benefit_view,86
M0243,support_ticket,29
M0243,support_ticket,12
M0243,support_ticket,30
M0244,app_session,58
M0244,app_session,22
M0244,app_session,49
M0244,app_session,47
M0244,app_session,17
M0244,app_session,58
M0244,app_session,24
M0244,app_session,80
M0244,app_session,45
M0244,benefit_view,42
M0244,benefit_view,16
M0244,appointment,72
M0244,appointment,7
M0245,app_session,29
M0245,app_session,11
M0245,app_session,52
M0245,benefit_view,27
M0245,benefit_view,75
M0245,benefit_view,60
M0245,benefit_view,59
M0246,app_session,5
M0246,app_session,5
M0246,app_session,60
M0246,app_session,64
M0246,app_session,4
M0246,app_session,54
M0246,app_session,67
M0246,app_session,50
M0246,app_session,61
M0246,app_session,89
M0246,app_session,12
M0246,app_session,57
M0246,app_session,63
M0246,app_session,30
M0246,app_session,10
M0246,app_session,71
M0246,app_session,1
M0246,benefit_view,52
M0246,benefit_view,27
M0246,benefit_view,16
M0246,benefit_view,45
M0246,benefit_view,37
M0246,appointment,11
M0246,appointment,2
M0246,support_ticket,39
M0246,support_ticket,20
M0247,app_session,90
M0247,app_session,81
M0247,app_session,0
M0247,app_session,80
M0247,app_session,9
M0247,app_session,49
M0247,app_session,88
M0247,app_session,42
M0247,app_session,67
M0247,app_session,4
M0247,app_session,37
M0247,app_session,54
M0247,app_session,34
M0247,app_session,89
M0247,benefit_view,73
M0247,benefit_view,26
M0247,benefit_view,87
M0247,benefit_view,10
M0247,appointment,7
M0248,app_session,26
M0248,app_session,17
M0248,app_session,42
M0248,app_session,30
M0248,app_session,69
M0248,app_session,14
M0248,app_session,83
M0248,app_session,61
M0248,app_session,74
M0248,benefit_view,28
M0248,benefit_view,41
M0248,benefit_view,45
M0248,benefit_view,34
M0248,benefit_view,64
M0248,appointment,35
M0249,app_session,8
M0249,app_session,24
M0249,app_session,58
M0249,app_session,11
M0249,app_session,10
M0249,app_session,50
M0249,app_session,22
M0249,app_session,36
M0249,app_session,9
M0249,app_session,13
M0249,app_session,21
M0249,benefit_view,89
M0249,benefit_view,18
M0249,support_ticket,80
M0250,app_session,8
M0250,app_session,2
M0250,app_session,29
M0250,app_session,66
M0250,benefit_view,52
M0250,benefit_view,74
M0250,benefit_view,43
M0250,benefit_view,83
M0250,benefit_view,82
M0250,appointment,75
M0251,app_session,45
M0251,app_session,36
M0251,app_session,58
M0251,app_session,21
M0251,app_session,79
M0251,app_session,20
M0251,app_session,68
M0251,app_session,36
M0251,app_session,23
M0251,app_session,22
M0251,app_session,90
M0251,app_session,88
M0251,benefit_view,20
M0251,benefit_view,30
M0251,benefit_view,14
M0251,benefit_view,5
M0251,benefit_view,40
M0252,app_session,38
M0252,app_session,15
M0252,app_session,3
M0252,app_session,51
M0252,app_session,63
M0252,app_session,18
M0252,benefit_view,19
M0252,benefit_view,0
M0252,benefit_view,69
M0252,appointment,82
M0253,app_session,5
M0253,app_session,17
M0253,app_session,86
M0253,app_session,70
M0253,app_session,14
M0253,app_session,39
M0253,app_session,3
M0253,app_session,51
M0253,app_session,79
M0253,app_session,28
M0253,app_session,57
M0253,app_session,45
M0253,app_session,11
M0253,app_session,41
M0253,app_session,7
M0253,app_session,77
M0253,benefit_view,74
M0253,benefit_view,67
M0253,benefit_view,28
M0253,benefit_view,35
M0253,benefit_view,25
M0253,support_ticket,86
M0254,app_session,18
M0254,app_session,54
M0254,app_session,47
M0254,app_session,49
M0254,app_session,47
M0254,app_session,1
M0254,app_session,36
M0254,app_session,44
M0254,benefit_view,57
M0254,benefit_view,71
M0255,app_session,38
M0255,app_session,60
M0255,app_session,67
M0255,app_session,42
M0255,app_session,8
M0255,app_session,75
M0255,app_session,48
M0255,app_session,11
M0255,app_session,0
M0255,app_session,52
M0255,app_session,81
M0255,app_session,34
M0255,app_session,53
M0255,benefit_view,59
M0255,appointment,17
M0255,appointment,25
M0255,support_ticket,37
M0256,benefit_view,81
M0256,benefit_view,81
M0256,support_ticket,36
M0257,app_session,55
M0257,app_session,33
M0257,app_session,80
M0257,app_session,87
M0257,app_session,60
M0257,app_session,88
M0257,app_session,15
M0257,app_session,47
M0257,app_session,65
M0257,benefit_view,2
M0257,benefit_view,33
M0257,benefit_view,20
M0257,benefit_view,74
M0257,benefit_view,7
M0257,appointment,59
M0258,app_session,24
M0258,app_session,80
M0258,app_session,23
M0258,app_session,12
M0258,app_session,76
M0258,app_session,21
M0258,app_session,69
M0258,app_session,41
M0258,app_session,40
M0258,app_session,87
M0258,app_session,38
M0258,benefit_view,89
M0258,benefit_view,88
M0258,support_ticket,45
M0258,support_ticket,18
M0259,app_session,88
M0259,app_session,67
M0259,app_session,68
M0259,app_session,70
M0259,benefit_view,53
M0259,benefit_view,58
M0259,benefit_view,9
M0259,benefit_view,14
M0259,benefit_view,16
M0259,appointment,44
M0260,app_session,28
M0260,app_session,16
M0260,app_session,88
M0260,app_session,18
M0260,app_session,88
M0260,app_session,29
M0260,app_session,39
M0260,app_session,16
M0260,app_session,26
M0260,benefit_view,54
M0261,app_session,15
M0261,app_session,77
M0261,app_session,26
M0261,app_session,75
M0261,app_session,25
M0261,app_session,23
M0261,app_session,85
M0261,app_session,44
M0261,app_session,3
M0261,app_session,11
M0261,benefit_view,35
M0261,appointment,45
M0262,app_session,68
M0262,app_session,0
M0262,app_session,12
M0262,benefit_view,90
M0262,appointment,89
M0262,support_ticket,56
M0263,app_session,63
M0263,app_session,46
M0263,app_session,90
M0263,app_session,36
M0263,app_session,71
M0263,app_session,5
M0264,app_session,86
M0264,app_session,47
M0264,app_session,22
M0264,app_session,1
M0264,app_session,86
M0264,app_session,62
M0264,app_session,86
M0264,app_session,13
M0264,app_session,50
M0264,app_session,56
M0264,app_session,66
M0264,benefit_view,10
M0264,benefit_view,15
M0264,benefit_view,18
M0264,benefit_view,50
M0264,benefit_view,51
M0264,appointment,13
M0264,appointment,21
M0264,support_ticket,25
M0265,app_session,45
M0265,app_session,60
M0265,app_session,85
M0265,app_session,77
M0265,app_session,51
M0265,app_session,62
M0265,app_session,65
M0265,app_session,35
M0265,app_session,18
M0265,app_session,58
M0265,app_session,13
M0265,app_session,15
M0265,app_session,32
M0265,app_session,62
M0265,app_session,63
M0265,benefit_view,17
M0266,app_session,66
M0266,app_session,63
M0266,app_session,59
M0266,app_session,25
M0266,app_session,37
M0266,app_session,84
M0266,app_session,63
M0266,app_session,62
M0266,app_session,64
M0266,app_session,33
M0266,app_session,69
M0266,app_session,43
M0266,app_session,69
M0266,app_session,69
M0266,app_session,2
M0266,appointment,57
M0266,support_ticket,56
M0267,app_session,86
M0267,app_session,62
M0267,app_session,84
M0267,app_session,70
M0267,app_session,87
M0267,app_session,69
M0267,app_session,73
M0267,app_session,60
M0267,app_session,60
M0267,app_session,71
M0267,app_session,20
M0267,benefit_view,50
M0267,benefit_view,33
M0267,benefit_view,63
M0267,benefit_view,75
M0267,appointment,86
M0267,appointment,45
M0268,app_session,12
M0268,app_session,54
M0268,app_session,44
M0268,app_session,45
M0268,app_session,52
M0268,benefit_view,84
M0268,benefit_view,31
M0269,app_session,34
M0269,app_session,2
M0269,app_session,89
M0269,app_session,60
M0269,app_session,75
M0269,app_session,2
M0269,app_session,40
M0269,benefit_view,49
M0269,benefit_view,41
M0269,benefit_view,73
M0269,appointment,12
M0270,app_session,9
M0270,app_session,68
M0270,app_session,27
M0270,app_session,36
M0270,app_session,33
M0270,app_session,6
M0270,app_session,38
M0270,app_session,73
M0270,app_session,51
M0270,app_session,28
M0270,app_session,79
M0270,app_session,11
M0270,app_session,74
M0270,appointment,8
M0271,app_session,65
M0271,app_session,58
M0271,app_session,85
M0271,app_session,70
M0271,app_session,23
M0271,app_session,2
M0271,benefit_view,66
M0271,benefit_view,23
M0271,benefit_view,73
M0271,benefit_view,63
M0271,benefit_view,27
M0271,appointment,59
M0271,appointment,34
M0272,app_session,55
M0272,app_session,52
M0272,app_session,40
M0272,app_session,8
M0272,app_session,81
M0272,benefit_view,34
M0272,appointment,20
M0272,appointment,32
M0273,app_session,20
M0273,app_session,34
M0273,app_session,17
M0273,app_session,3
M0273,app_session,33
M0273,app_session,35
M0273,app_session,84
M0273,app_session,70
M0273,app_session,22
M0273,app_session,82
M0273,app_session,5
M0273,app_session,62
M0273,app_session,2
M0273,app_session,7
M0273,app_session,10
M0273,app_session,40
M0273,app_session,77
M0273,benefit_view,52
M0273,benefit_view,46
M0273,appointment,11
M0273,appointment,50
M0274,app_session,11
M0274,app_session,30
M0274,app_session,76
M0274,app_session,15
M0274,app_session,40
M0274,app_session,42
M0274,app_session,74
M0274,app_session,49
M0274,app_session,30
M0274,app_session,54
M0274,benefit_view,13
M0275,app_session,60
M0275,benefit_view,39
M0275,benefit_view,2
M0275,benefit_view,82
M0275,benefit_view,77
M0275,benefit_view,4
M0275,appointment,6
M0275,appointment,88
M0276,app_session,1
M0276,app_session,50
M0276,app_session,32
M0276,app_session,38
M0276,app_session,11
M0276,app_session,30
M0276,app_session,38
M0276,benefit_view,56
M0276,appointment,82
M0276,support_ticket,35
M0276,support_ticket,10
M0277,app_session,77
M0277,app_session,70
M0277,app_session,41
M0277,app_session,58
M0277,app_session,88
M0277,app_session,3
M0277,support_ticket,82
M0277,support_ticket,17
M0278,app_session,76
M0278,app_session,87
M0278,app_session,52
M0278,app_session,40
M0278,app_session,57
M0278,app_session,61
M0278,app_session,17
M0278,app_session,33
M0278,app_session,22
M0278,app_session,87
M0278,app_session,75
M0278,app_session,41
M0278,app_session,36
M0278,benefit_view,53
M0279,app_session,51
M0279,app_session,79
M0279,benefit_view,33
M0279,benefit_view,19
M0279,benefit_view,11
M0279,support_ticket,1
M0279,support_ticket,67
M0280,app_session,63
M0280,app_session,48
M0280,app_session,16
M0280,app_session,55
M0280,app_session,26
M0280,app_session,76
M0280,benefit_view,86
M0280,appointment,23
M0280,support_ticket,3
M0281,app_session,87
M0281,app_session,27
M0281,app_session,49
M0281,app_session,90
M0281,app_session,54
M0281,app_session,76
M0281,app_session,32
M0281,app_session,9
M0281,app_session,12
M0281,benefit_view,6
M0281,benefit_view,42
M0281,benefit_view,30
M0281,benefit_view,60
M0281,appointment,85
M0281,appointment,76
M0282,app_session,22
M0282,app_session,33
M0282,app_session,21
M0282,app_session,64
M0282,app_session,63
M0282,app_session,43
M0282,app_session,59
M0282,app_session,16
M0282,app_session,11
M0282,app_session,40
M0282,app_session,90
M0282,app_session,67
M0282,app_session,55
M0282,app_session,18
M0282,app_session,33
M0282,support_ticket,46
M0282,support_ticket,55
M0282,support_ticket,36
M0283,app_session,24
M0283,app_session,19
M0283,app_session,6
M0283,app_session,29
M0283,app_session,23
M0283,app_session,4
M0283,app_session,60
M0283,app_session,33
M0283,app_session,20
M0283,app_session,90
M0283,app_session,59
M0283,app_session,55
M0283,app_session,14
M0283,benefit_view,56
M0283,benefit_view,45
M0283,benefit_view,90
M0283,appointment,58
M0283,support_ticket,18
M0284,app_session,27
M0284,app_session,74
M0284,app_session,0
M0284,app_session,67
M0284,app_session,73
M0284,app_session,23
M0284,app_session,53
M0284,app_session,9
M0284,app_session,31
M0284,app_session,63
M0284,app_session,86
M0284,app_session,12
M0284,app_session,42
M0284,app_session,3
M0284,app_session,36
M0284,app_session,87
M0284,benefit_view,50
M0284,benefit_view,47
M0284,benefit_view,75
M0284,benefit_view,13
M0284,benefit_view,41
M0284,support_ticket,90
M0284,support_ticket,84
M0285,app_session,16
M0285,app_session,27
M0285,app_session,6
M0285,app_session,82
M0285,app_session,36
M0285,app_session,41
M0285,appointment,77
M0285,appointment,48
M0285,support_ticket,32
M0286,app_session,19
M0286,app_session,15
M0286,app_session,38
M0286,app_session,62
M0286,app_session,55
M0286,benefit_view,87
M0286,benefit_view,77
M0286,benefit_view,16
M0286,benefit_view,45
M0286,benefit_view,85
M0286,appointment,65
M0287,app_session,59
M0287,benefit_view,82
M0287,benefit_view,87
M0287,benefit_view,19
M0287,benefit_view,63
M0287,benefit_view,67
M0287,appointment,67
M0287,appointment,10
M0288,app_session,72
M0288,app_session,6
M0288,app_session,70
M0288,app_session,9
M0288,app_session,5
M0288,app_session,65
M0288,app_session,13
M0288,app_session,65
M0288,app_session,54
M0288,app_session,52
M0288,app_session,12
M0288,app_session,59
M0288,benefit_view,72
M0288,benefit_view,32
M0288,benefit_view,45
M0288,benefit_view,32
M0288,benefit_view,74
M0288,appointment,2
M0288,appointment,14
M0288,support_ticket,59
M0288,support_ticket,22
M0288,support_ticket,23
M0288,support_ticket,50
M0289,app_session,23
M0289,app_session,10
M0289,app_session,77
M0289,app_session,33
M0289,app_session,86
M0289,support_ticket,14
M0290,app_session,46
M0290,app_session,88
M0290,app_session,86
M0290,app_session,88
M0290,app_session,86
M0290,app_session,50
M0290,app_session,38
M0290,app_session,11
M0290,app_session,16
M0290,app_session,17
M0290,app_session,1
M0290,app_session,24
M0290,app_session,14
M0290,app_session,2
M0290,app_session,89
M0290,app_session,24
M0290,appointment,18
M0290,appointment,83
M0290,support_ticket,80
M0290,support_ticket,68
M0291,app_session,74
M0291,app_session,31
M0291,app_session,25
M0291,app_session,37
M0291,app_session,72
M0291,app_session,50
M0291,app_session,6
M0291,benefit_view,13
M0291,benefit_view,80
M0291,appointment,53
M0291,support_ticket,74
M0291,support_ticket,76
M0292,app_session,7
M0292,app_session,67
M0292,app_session,2
M0292,app_session,54
M0292,app_session,73
M0292,app_session,40
M0292,app_session,70
M0292,app_session,8
M0292,app_session,34
M0292,benefit_view,60
M0292,benefit_view,14
M0292,benefit_view,63
M0292,benefit_view,79
M0292,benefit_view,82
M0292,appointment,89
M0292,support_ticket,20
M0293,app_session,49
M0293,app_session,53
M0293,benefit_view,46
M0293,benefit_view,60
M0293,benefit_view,20
M0293,benefit_view,79
M0293,benefit_view,26
M0293,appointment,11
M0293,appointment,85
M0294,app_session,45
M0294,app_session,33
M0294,app_session,45
M0294,app_session,86
M0294,app_session,20
M0294,app_session,22
M0294,app_session,64
M0294,app_session,4
M0295,app_session,85
M0295,app_session,13
M0295,app_session,90
M0295,app_session,6
M0295,app_session,56
M0295,app_session,58
M0295,app_session,14
M0295,app_session,13
M0295,app_session,78
M0295,app_session,78
M0295,appointment,13
M0295,appointment,21
M0295,support_ticket,26
M0295,support_ticket,46
M0296,benefit_view,53
M0296,support_ticket,36
M0297,app_session,52
M0297,app_session,52
M0297,app_session,58
M0297,app_session,66
M0297,app_session,87
M0297,app_session,46
M0297,app_session,3
M0297,app_session,56
M0297,app_session,18
M0298,app_session,80
M0298,app_session,84
M0298,app_session,66
M0298,app_session,37
M0298,benefit_view,87
M0298,benefit_view,89
M0298,benefit_view,70
M0298,appointment,40
M0298,appointment,44
M0299,app_session,25
M0299,app_session,38
M0299,app_session,10
M0299,app_session,4
M0299,app_session,68
M0299,app_session,42
M0299,app_session,49
M0299,app_session,16
M0299,app_session,66
M0299,app_session,69
M0299,benefit_view,11
M0299,benefit_view,65
M0299,appointment,66
M0299,support_ticket,20
M0300,app_session,7
M0300,app_session,47
M0300,app_session,33
M0300,app_session,80
M0300,app_session,64
M0300,app_session,45
M0300,app_session,15
M0300,app_session,6
M0300,app_session,83
M0300,app_session,15
M0300,app_session,57
M0300,app_session,38
M0300,app_session,73
M0300,app_session,0
M0300,app_session,58
M0300,benefit_view,74
M0300,benefit_view,72
M0300,appointment,85
M0300,appointment,68
